"","X","trans_date_trans_time","merchant","category","amt","gender","city","state","city_pop","job","dob","is_fraud","logamt"
"163",389799,"2019-06-27 18:50:31","fraud_Kemmer-Buckridge","misc_pos",6.7,"F","Allentown","PA",166081,"Scientist, research (maths)","1998-10-01",0,1.90210752639692
"164",685016,"2019-10-19 16:29:02","fraud_Stamm-Witting","shopping_net",8.16,"M","Hovland","MN",272,"Freight forwarder","2001-07-05",0,2.09924416897602
"165",644089,"2019-09-30 20:29:16","fraud_Cormier LLC","health_fitness",133.97,"M","Thida","AR",111,"Careers information officer","2000-06-13",0,4.89761589428889
"166",1068750,"2020-03-19 19:53:05","fraud_Cormier, Stracke and Thiel","entertainment",32.07,"F","Lagrange","WY",635,"Product/process development scientist","1973-07-13",0,3.46792101370506
"167",140864,"2019-03-17 18:57:13","fraud_Schumm PLC","health_fitness",34.8,"F","Shedd","OR",917,"Radio broadcast assistant","1995-07-08",0,3.54961738678043
"168",1226994,"2020-05-27 01:11:56","fraud_Friesen Inc","shopping_pos",2.49,"M","West Long Branch","NJ",8097,"Mechanical engineer","1964-02-18",0,0.912282710476616
"169",1030202,"2020-03-02 20:58:15","fraud_Marvin-Lind","personal_care",44.74,"F","Oran","IA",53,"Sports administrator","1972-10-05",0,3.80086795606198
"170",598072,"2019-09-10 19:22:03","fraud_Larson, Quitzon and Spencer","travel",7.73,"F","Naples","FL",276002,"Pilot, airline","1934-06-23",0,2.04510886259933
"171",73454,"2019-02-12 17:17:36","fraud_Jakubowski Group","food_dining",20.67,"F","Comfort","WV",630,"Fine artist","1959-07-30",0,3.02868337369368
"172",748482,"2019-11-16 16:52:05","fraud_Kirlin and Sons","personal_care",45.61,"M","Afton","MI",937,"Technical brewer","1958-04-06",0,3.82012699072361
"173",1294511,"2020-06-20 17:31:05","fraud_Fadel Inc","health_fitness",69.55,"F","Brandon","VT",5895,"Scientist, marine","1975-07-13",0,4.24204591836945
"174",789536,"2019-12-01 22:21:16","fraud_Labadie LLC","personal_care",122.08,"M","Heidelberg","MS",4573,"Exhibitions officer, museum/gallery","1988-02-15",0,4.80467656753615
"175",129980,"2019-03-12 16:48:54","fraud_Kozey-Boehm","shopping_net",7.82,"M","Falconer","NY",3833,"Metallurgist","1970-10-09",0,2.05668455455722
"176",592309,"2019-09-08 14:06:24","fraud_Beier LLC","entertainment",67.32,"M","Egan","LA",1261,"Broadcast presenter","1972-07-01",0,4.2094573693226
"177",48435,"2019-01-29 07:34:22","fraud_Schmitt Inc","gas_transport",66.86,"F","Drakes Branch","VA",1970,"Energy engineer","1985-09-02",0,4.20260088099195
"178",680596,"2019-10-17 14:25:05","fraud_Streich Ltd","home",32.96,"F","Wetmore","MI",765,"Immunologist","1972-06-12",0,3.49529470504127
"179",167952,"2019-03-30 05:22:30","fraud_Raynor, Reinger and Hagenes","gas_transport",68.51,"M","Auburn","ME",23045,"Tourist information centre manager","1958-09-02",0,4.22697972001481
"180",31528,"2019-01-19 22:26:21","fraud_Turner, Ziemann and Lehner","food_dining",62.48,"M","Shelter Island","NY",1858,"Clinical biochemist","1984-03-03",0,4.13484650553143
"181",1245637,"2020-06-02 17:40:56","fraud_Streich, Rolfson and Wilderman","kids_pets",14.79,"F","Eldridge","AL",1186,"Politician's assistant","1986-11-12",0,2.69395127672271
"182",946009,"2020-01-13 07:04:52","fraud_Dicki Ltd","grocery_net",15.21,"M","Tekoa","WA",895,"Clothing/textile technologist","1999-05-31",0,2.7219531062712
"183",687410,"2019-10-20 12:41:22","fraud_Lemke-Gutmann","shopping_net",13.96,"M","Leo","IN",5341,"Biomedical engineer","1994-11-24",0,2.63619609733423
"184",882333,"2019-12-22 16:51:01","fraud_Durgan-Auer","misc_net",135.23,"M","Fulton","OH",267,"Facilities manager","2005-01-29",0,4.90697703248527
"185",111182,"2019-03-04 12:01:10","fraud_Little-Gleichner","travel",4.52,"F","Santa Monica","CA",92043,"Civil engineer, contracting","1961-04-25",0,1.50851199384414
"186",1214729,"2020-05-23 13:21:31","fraud_Jast-McDermott","shopping_pos",4.69,"M","Saint James City","FL",3776,"Sport and exercise psychologist","1976-09-12",0,1.54543258245819
"187",1166322,"2020-05-01 23:50:21","fraud_Kub-Heaney","health_fitness",74.06,"M","Bristow","IN",965,"Horticultural therapist","1982-02-10",0,4.30487557548547
"188",868017,"2019-12-19 16:56:25","fraud_Fritsch and Sons","health_fitness",8.23,"M","Edmond","OK",116001,"Media buyer","1993-05-10",0,2.10778601468898
"189",1065593,"2020-03-17 22:12:06","fraud_Goyette, Howell and Collier","shopping_pos",1.83,"M","Heiskell","TN",4729,"Geologist, wellsite","1982-04-19",0,0.60431596685333
"190",997566,"2020-02-12 16:06:05","fraud_Ledner, Hartmann and Feest","health_fitness",46.24,"M","Gretna","LA",55581,"Biomedical scientist","1972-09-12",0,3.83384522436412
"191",963285,"2020-01-23 19:01:38","fraud_Renner Ltd","home",33.2,"M","Coffeeville","MS",3451,"Financial trader","1984-05-19",0,3.50254987592244
"192",885645,"2019-12-23 05:17:20","fraud_Jenkins, Hauck and Friesen","gas_transport",70.57,"M","East Troy","WI",9679,"Engineer, production","1991-04-11",0,4.25660512501274
"193",735873,"2019-11-10 16:56:45","fraud_Kuhn Group","food_dining",12.39,"F","Hahira","GA",10295,"Teacher, special educational needs","1997-12-26",0,2.51688969564105
"194",1131850,"2020-04-16 10:57:53","fraud_Cormier LLC","shopping_net",10.83,"M","Ruth","NV",450,"Interpreter","1946-08-24",0,2.3823200610129
"195",637954,"2019-09-28 21:12:35","fraud_Boyer PLC","shopping_net",710.23,"F","Kilgore","TX",24536,"Multimedia programmer","1983-10-14",0,6.56558886123891
"196",114630,"2019-03-05 23:42:56","fraud_Hahn, Bahringer and McLaughlin","personal_care",61.9,"F","Phil Campbell","AL",5778,"Engineer, aeronautical","1952-12-05",0,4.12552017969055
"197",352651,"2019-06-14 18:00:58","fraud_Bogisich-Weimann","kids_pets",16.33,"F","Adams","WI",3508,"Sport and exercise psychologist","1946-08-11",0,2.79300390698237
"198",621792,"2019-09-21 19:18:24","fraud_Hills-Witting","shopping_net",7.91,"F","Clearwater","FL",172247,"Geneticist, molecular","1979-10-22",0,2.06812778177956
"199",889543,"2019-12-23 20:43:07","fraud_Koss, Hansen and Lueilwitz","home",68.35,"M","Chester Heights","PA",348,"Management consultant","1945-05-05",0,4.22464156316996
"200",1006735,"2020-02-17 16:42:49","fraud_Schoen Ltd","kids_pets",8,"M","San Antonio","TX",1595797,"Exhibition designer","1975-12-28",0,2.07944154167984
"201",380387,"2019-06-23 23:41:08","fraud_Hahn, Bahringer and McLaughlin","personal_care",69.23,"F","Lomax","IL",725,"Environmental consultant","1972-11-28",0,4.23743429468993
"202",1280753,"2020-06-15 13:57:13","fraud_Daugherty LLC","kids_pets",130.75,"F","Saint Louis","MO",927396,"Occupational hygienist","1960-03-12",0,4.87328710294503
"203",486942,"2019-08-01 04:52:30","fraud_Klocko LLC","misc_net",13.33,"M","Pearlington","MS",1414,"Therapist, occupational","1958-02-17",0,2.59001713419062
"204",1236650,"2020-05-31 09:23:13","fraud_Mohr Inc","shopping_pos",5.27,"F","Cromona","KY",502,"Chief Financial Officer","1960-02-01",0,1.66203036255327
"205",1241343,"2020-06-01 15:54:37","fraud_Wuckert-Goldner","home",13.72,"M","Sontag","MS",1196,"Librarian, academic","1958-06-11",0,2.61885462229774
"206",902965,"2019-12-27 18:18:03","fraud_Shanahan-Lehner","personal_care",100.66,"F","Westerville","NE",73,"Product designer","1935-02-10",0,4.61174850134821
"207",1190222,"2020-05-12 02:46:37","fraud_Paucek-Wiza","grocery_net",92.92,"M","Valentine","NE",4005,"Network engineer","1945-03-15",0,4.53173890790221
"208",778912,"2019-11-30 02:48:09","fraud_Koepp-Parker","grocery_pos",103.35,"F","Michigan","ND",454,"Producer, television/film/video","1972-07-29",0,4.63812128612778
"209",104679,"2019-03-02 05:40:42","fraud_Schultz, Simonis and Little","grocery_pos",158.4,"M","Moulton","IA",1132,"Probation officer","1961-02-14",0,5.06512347938033
"210",1232211,"2020-05-29 15:27:55","fraud_Bins-Tillman","entertainment",235.3,"M","Muskegon","MI",128715,"Historic buildings inspector/conservation officer","1995-05-25",0,5.46086129573332
"211",402347,"2019-07-01 16:14:24","fraud_Bradtke, Torp and Bahringer","personal_care",75.82,"M","Grand Junction","TN",1804,"Clothing/textile technologist","1974-10-15",0,4.32836211008819
"212",540594,"2019-08-19 15:41:28","fraud_Brown, Homenick and Lesch","health_fitness",43.4,"F","Ratcliff","TX",43,"Engineer, production","1949-10-04",0,3.77045944110636
"213",990070,"2020-02-08 15:12:50","fraud_Gleason and Sons","kids_pets",32.31,"M","Lohrville","IA",695,"Administrator","1954-07-15",0,3.47537677983641
"214",1228476,"2020-05-27 21:01:34","fraud_Little, Gutmann and Lynch","shopping_net",1.67,"F","Cottekill","NY",722,"Comptroller","1990-10-19",0,0.512823626428664
"215",293180,"2019-05-24 13:27:08","fraud_Willms, Kris and Bergnaum","shopping_pos",475.61,"F","Goodrich","MI",6951,"Learning disability nurse","1985-06-18",0,6.16459819066791
"216",1008937,"2020-02-19 04:44:04","fraud_Jacobi and Sons","shopping_pos",5.05,"M","Burbank","OK",471,"Sub","1941-03-30",0,1.61938824328727
"217",1120463,"2020-04-11 21:11:19","fraud_Hoppe-Parisian","kids_pets",30.03,"F","Sheffield","MA",2121,"Radio producer","1973-10-14",0,3.40219688199524
"218",262161,"2019-05-10 20:50:11","fraud_Hoppe, Harris and Bednar","entertainment",82.69,"M","Clune","PA",168,"Race relations officer","1978-10-04",0,4.41509867573408
"219",622751,"2019-09-22 03:00:15","fraud_Connelly, Reichert and Fritsch","gas_transport",82.58,"F","Nobleboro","ME",1643,"Financial trader","1976-04-12",0,4.41376752045794
"220",17993,"2019-01-11 20:07:11","fraud_Deckow-Dare","food_dining",221.61,"F","Cromona","KY",502,"Chief Financial Officer","1960-02-01",0,5.40091908020876
"221",627290,"2019-09-23 14:28:20","fraud_Rau-Robel","kids_pets",30.74,"M","Key West","FL",32891,"Town planner","1987-02-13",0,3.42556473811045
"222",701157,"2019-10-26 17:50:49","fraud_Thompson-Gleason","health_fitness",12.09,"F","Philadelphia","PA",1526206,"Structural engineer","1985-01-01",0,2.4923786646267
"223",1238464,"2020-05-31 21:02:25","fraud_Gottlieb Group","kids_pets",31.44,"F","Grover","NC",5621,"Toxicologist","1973-11-14",0,3.44808096756101
"224",582961,"2019-09-04 03:28:02","fraud_Williamson LLC","misc_pos",2.98,"M","Manley","NE",206,"Human resources officer","1967-10-04",0,1.09192330051731
"225",772183,"2019-11-26 12:32:14","fraud_Hickle Group","shopping_pos",3.38,"F","Sherman","TX",46563,"Systems developer","1970-09-11",0,1.21787570949493
"226",135579,"2019-03-15 21:03:42","fraud_Champlin and Sons","home",111.69,"F","Blairstown","MO",467,"Agricultural consultant","1950-05-27",0,4.71572717655274
"227",1284506,"2020-06-16 12:20:30","fraud_Kling-Ernser","entertainment",1.24,"M","San Antonio","TX",1595797,"Exhibition designer","1975-12-28",0,0.215111379616945
"228",587416,"2019-09-06 16:19:49","fraud_Gleason and Sons","kids_pets",57.4,"M","Fenelton","PA",2054,"Communications engineer","1976-09-29",0,4.05004430332552
"229",834251,"2019-12-12 01:03:47","fraud_Kutch Group","grocery_net",58.44,"F","Cottekill","NY",722,"Comptroller","1990-10-19",0,4.0680005868825
"230",625537,"2019-09-22 23:17:39","fraud_Kassulke Inc","entertainment",65.03,"M","Cazenovia","WI",1360,"Occupational hygienist","1984-11-06",0,4.17484870188106
"231",42340,"2019-01-26 06:36:08","fraud_Lockman, West and Runte","grocery_pos",42.76,"M","Falconer","NY",3833,"Metallurgist","1970-10-09",0,3.75560308615684
"232",322915,"2019-06-03 12:35:08","fraud_Schroeder, Wolff and Hermiston","travel",1.42,"F","Carlotta","CA",1139,"Therapist, occupational","1951-01-15",0,0.350656871613169
"233",8967,"2019-01-06 17:06:07","fraud_McCullough, Hudson and Schuster","food_dining",8.63,"F","Esbon","KS",242,"Tourism officer","1987-07-18",0,2.15524450509534
"234",743222,"2019-11-14 02:33:23","fraud_Emmerich-Luettgen","grocery_net",68.56,"F","Clay Center","OH",269,"Insurance underwriter","1965-09-15",0,4.22770927428952
"235",174787,"2019-04-01 13:29:26","fraud_Becker, Harris and Harvey","personal_care",25.3,"F","Lawn","PA",213,"Special educational needs teacher","1972-02-15",0,3.23080439573347
"236",1072360,"2020-03-21 19:14:22","fraud_Gaylord-Powlowski","home",43.82,"M","Monmouth Beach","NJ",3279,"Health promotion specialist","1978-10-05",0,3.78009033416732
"237",608364,"2019-09-15 16:16:25","fraud_Wuckert-Goldner","home",30.06,"F","Spencer","SD",343,"Development worker, international aid","1972-03-05",0,3.40319538432483
"238",720414,"2019-11-03 19:25:04","fraud_Mueller, Gerhold and Mueller","health_fitness",42.61,"F","Norwich","OH",1443,"Research scientist (medical)","1962-03-04",0,3.75208896751182
"239",548,"2019-01-01 07:10:26","fraud_Christiansen, Goyette and Schamberger","gas_transport",92.76,"F","Mendon","UT",2078,"Scientist, audiological","1963-06-13",0,4.53001551238733
"240",327745,"2019-06-05 12:45:58","fraud_Bartoletti and Sons","personal_care",23.22,"F","Brunson","SC",1725,"Social researcher","1974-12-05",0,3.14501397626975
"241",108867,"2019-03-03 17:04:06","fraud_Cummerata-Hilpert","entertainment",21.99,"F","Esbon","KS",242,"Tourism officer","1987-07-18",0,3.09058780456667
"242",845192,"2019-12-14 17:57:41","fraud_Ebert-Daugherty","travel",7.86,"M","Belfast","NY",1766,"Mechanical engineer","1962-06-04",0,2.06178660644112
"243",214802,"2019-04-19 23:03:28","fraud_Stiedemann Ltd","food_dining",3.65,"F","Elberta","MI",372,"Exhibitions officer, museum/gallery","1995-07-12",0,1.2947271675944
"244",276818,"2019-05-17 07:01:55","fraud_Connelly, Reichert and Fritsch","gas_transport",62.36,"M","Dadeville","AL",8269,"Minerals surveyor","1977-01-04",0,4.13292404418958
"245",154946,"2019-03-24 05:45:45","fraud_Doyle Ltd","grocery_pos",124.31,"M","Broomfield","CO",92337,"Engineer, electronics","1967-10-18",0,4.82277844580362
"246",387334,"2019-06-26 16:59:32","fraud_Reichel, Bradtke and Blanda","travel",516.62,"M","Zaleski","OH",341,"Accounting technician","1978-12-18",0,6.24730759458521
"247",61793,"2019-02-05 20:09:22","fraud_Rau-Grant","kids_pets",98.77,"M","Key West","FL",32891,"Town planner","1987-02-13",0,4.59279391492004
"248",787242,"2019-12-01 15:22:03","fraud_Collier LLC","home",7.48,"F","Thomas","WV",836,"Forensic psychologist","1981-08-29",0,2.01223279198639
"249",47629,"2019-01-28 22:16:09","fraud_Stiedemann Ltd","food_dining",44.85,"M","Minneapolis","MN",1022298,"Chemical engineer","1976-09-29",0,3.8033235885048
"250",345694,"2019-06-11 14:24:09","fraud_Marvin-Lind","personal_care",1.47,"M","San Diego","CA",1241364,"Chartered public finance accountant","1959-08-05",0,0.385262400790645
"251",814797,"2019-12-07 22:29:59","fraud_Sporer-Keebler","personal_care",47.14,"F","Tomales","CA",337,"Occupational psychologist","1954-07-05",0,3.85312189750799
"252",71052,"2019-02-11 16:41:27","fraud_Rutherford-Mertz","grocery_pos",96.64,"M","Conway","NH",3807,"Surgeon","1999-10-25",0,4.5709927341865
"253",991905,"2020-02-09 12:13:12","fraud_Turner, Ziemann and Lehner","food_dining",57.46,"M","Beasley","TX",2457,"Trading standards officer","1981-03-04",0,4.05108905355114
"254",1266978,"2020-06-10 04:06:37","fraud_Zieme, Bode and Dooley","gas_transport",58.97,"M","Alton","IA",1700,"Engineer, land","2001-12-19",0,4.07702884001241
"255",397248,"2019-06-30 09:52:25","fraud_McDermott-Weimann","grocery_pos",144.38,"F","Kirby","OH",118,"Private music teacher","1957-11-12",0,4.97244871271101
"256",354631,"2019-06-15 11:10:29","fraud_Bauch-Raynor","grocery_pos",125.46,"F","Meredith","CO",61,"Public relations account executive","1939-11-04",0,4.8319869826686
"257",377098,"2019-06-23 04:43:20","fraud_Greenfelder, Bartoletti and Davis","misc_net",347.28,"F","Bellmore","NY",34496,"Librarian, public","1970-10-21",0,5.85013137099134
"258",66801,"2019-02-09 14:16:25","fraud_Macejkovic-Lesch","shopping_pos",6.19,"F","Mill Creek","PA",1334,"Archaeologist","1986-12-17",0,1.8229350866965
"259",1244430,"2020-06-02 11:27:46","fraud_Erdman-Kertzmann","gas_transport",43.47,"F","Barnstable","MA",1850,"Counselling psychologist","1963-12-29",0,3.7720710450007
"260",155908,"2019-03-24 14:03:35","fraud_Schmeler-Howe","personal_care",98.8,"M","North Augusta","SC",46944,"Secondary school teacher","1942-04-02",0,4.59309760475382
"261",1130104,"2020-04-15 05:38:27","fraud_Schamberger-O'Keefe","grocery_pos",218.97,"F","Morrisdale","PA",3688,"Dispensing optician","1987-10-26",0,5.38893473413165
"262",140444,"2019-03-17 16:34:48","fraud_Schulist Ltd","food_dining",90.11,"M","Edmond","OK",116001,"Media buyer","1993-05-10",0,4.50103114624695
"263",558294,"2019-08-26 01:37:19","fraud_Donnelly PLC","misc_net",9.57,"F","Roma","TX",18128,"IT trainer","1990-11-07",0,2.25863320546486
"264",689343,"2019-10-21 01:02:37","fraud_Stracke-Lemke","grocery_pos",64.58,"F","Lanark Village","FL",217,"Television production assistant","1990-01-24",0,4.16790476533013
"265",898680,"2019-12-26 14:55:39","fraud_Abshire PLC","entertainment",92.29,"F","Rocky Mount","MO",1847,"Tax inspector","1988-10-26",0,4.52493579327749
"266",820176,"2019-12-08 19:36:40","fraud_Watsica LLC","personal_care",59.57,"M","Hovland","MN",272,"Freight forwarder","2001-07-05",0,4.0871520916406
"267",1271215,"2020-06-12 06:23:17","fraud_Adams, Kovacek and Kuhlman","grocery_net",40.26,"M","Methuen","MA",47249,"Market researcher","1980-11-22",0,3.69535842021165
"268",961640,"2020-01-22 14:29:42","fraud_Skiles LLC","home",6.79,"F","Goodrich","MI",6951,"Learning disability nurse","1985-06-18",0,1.9154509415706
"269",1255117,"2020-06-06 20:28:32","fraud_Wilkinson Ltd","entertainment",31.21,"F","Tupper Lake","NY",6120,"Chartered loss adjuster","1976-10-09",0,3.44073855628269
"270",471484,"2019-07-27 00:37:20","fraud_Huel, Hammes and Witting","grocery_pos",131.43,"M","Iliff","CO",648,"Community arts worker","1969-09-21",0,4.87847439049392
"271",288853,"2019-05-22 04:11:40","fraud_Price Inc","shopping_net",78.1,"M","Brooklin","ME",824,"Loss adjuster, chartered","1974-11-02",0,4.35799005684564
"272",43698,"2019-01-27 03:53:23","fraud_Mohr Inc","shopping_pos",7.68,"M","North Augusta","SC",46944,"Secondary school teacher","1942-04-02",0,2.03861954715958
"273",749972,"2019-11-17 05:17:35","fraud_Christiansen, Goyette and Schamberger","gas_transport",60.54,"F","Whigham","GA",3430,"Editor, commissioning","1950-03-25",0,4.10330430359357
"274",1080936,"2020-03-24 17:31:49","fraud_Hirthe-Beier","health_fitness",82.44,"M","Huntsville","AL",190178,"Television production assistant","1973-04-01",0,4.41207075602226
"275",118774,"2019-03-08 09:39:59","fraud_Greenholt, Jacobi and Gleason","gas_transport",60.37,"F","Rocky Mount","MO",1847,"Tax inspector","1988-10-26",0,4.10049229280833
"276",556419,"2019-08-25 15:44:17","fraud_Nienow, Barrows and Romaguera","personal_care",31.73,"F","Lawn","PA",213,"Special educational needs teacher","1972-02-15",0,3.4572626055951
"277",149381,"2019-03-21 20:12:10","fraud_Schimmel-Olson","kids_pets",9.19,"M","Seneca","WI",153,"Quantity surveyor","1962-02-14",0,2.2181159363676
"278",696471,"2019-10-24 14:37:05","fraud_Baumbach Ltd","personal_care",3.64,"M","Milwaukee","WI",817312,"Accountant, chartered public finance","2004-03-18",0,1.29198368164865
